id;scenario_id;region;year;input_energy_vector;output_energy_vector;technology;technology_type;parameter_name;value;unit;tags;method;source;comment
1185;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;variable costs;4;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1186;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;fixed costs;18000;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1187;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;capital costs;520000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1188;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1189;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1190;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;output ratio;0.45;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p64, Gas Turbine, Simple-Cycle
1191;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;variable costs;4;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1192;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;fixed costs;26000;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1193;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;capital costs;800000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1194;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1195;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1196;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;output ratio;0.63;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, extraction plant
1197;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;variable costs;4;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1198;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;fixed costs;26000;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1199;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;capital costs;1100000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1200;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1201;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1202;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;output ratio;0.55;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p71, Gas turbine, combined cycle, backpressure
1203;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;variable costs;4.9;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1204;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;fixed costs;8500;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1205;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;capital costs;850000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1206;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1207;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1208;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;output ratio;0.5;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p79, 06 Spark ignition engine, natural gas
1209;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;variable costs;6;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1210;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;fixed costs;8500;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1211;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;capital costs;850000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1212;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1213;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1214;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;output ratio;0.47;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p80, 06 Spark ignition engine, biogas
1215;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;variable costs;8;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p57, Generation II LWR
1216;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;fixed costs;106457.14;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p57, Generation II LWR
1217;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;capital costs;4435714.29;€/MW;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p58, Generation III Light Water Reacto
1218;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;lifetime;44.29;years;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p57, Generation II LWR
1219;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p57, Generation II LWR
1220;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;output ratio;0.33;;;"{""value"": ""Interpolation 2015-2020""}";ETRI2014;p57, Generation II LWR
1221;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;variable costs;4.5;€/MWh;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1222;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;fixed costs;7423;€/MW/a;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1223;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;capital costs;343000;€/MW;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1224;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;lifetime;25;years;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1225;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;input ratio;1;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1226;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;output ratio;0.44;;;"{""value"": ""Interpolation 2015-2020""}";DEA2020;p404, Open cycle gas turbine - light fuel oil
1227;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;generator;steam;emission factor;0.34;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 6)
1228;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;chp;steam;emission factor;0.34;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 6)
1229;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;generator;steam;emission factor;0.4;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (mean value Rhineland and Laustiz, line 26 and 29)
1230;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;chp;steam;emission factor;0.4;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (mean value Rhineland and Laustiz, line 26 and 29)
1231;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;gas;emission factor;0.2;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 86)
1232;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;emission factor;0.2;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 86)
1233;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;emission factor;0.2;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 86)
1234;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;emission factor;0.2;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 86)
1235;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;emission factor;0.2;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 86)
1236;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;emission factor;0.23;tCO2/MWh;;;UmweltbundesamtEmissions2019;CO2 emission factor list for energy & industrial processes (line 56)
1237;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;emission factor;0;tCO2/MWh;;;Annahme: kleiner Kohlenstoffkreislauf;
1238;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biomass;electricity;generator;steam;emission factor;0;tCO2/MWh;;;Annahme: kleiner Kohlenstoffkreislauf;
1239;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;emission factor;0;tCO2/MWh;;"{""value"": ""Assumption""}";;
1240;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;waste;electricity;generator;steam;emission factor;0.33;tCO2/MWh;;"{""value"": ""own calculation, weighted average of German waste composition for energy use""}";UmweltbundesamtEmissions2019;
1241;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;waste;electricity;chp;steam;emission factor;0.33;tCO2/MWh;;"{""value"": ""own calculation, weighted average of German waste composition for energy use""}";UmweltbundesamtEmissions2019;
1242;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;generator;steam;fuel costs;22.53;€/MWh;;;FraunhoferISI2017;
1243;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;chp;steam;fuel costs;22.53;€/MWh;;;FraunhoferISI2017;
1244;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;generator;steam;fuel costs;11.8;€/MWh;;;FraunhoferISI2017;
1245;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;chp;steam;fuel costs;11.8;€/MWh;;;FraunhoferISI2017;
1246;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;gas;fuel costs;49.36;€/MWh;;;FraunhoferISI2017;
1247;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;generator;combined cycle;fuel costs;49.36;€/MWh;;;FraunhoferISI2017;
1248;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;gas;fuel costs;49.36;€/MWh;;;FraunhoferISI2017;
1249;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combined cycle;fuel costs;49.36;€/MWh;;;FraunhoferISI2017;
1250;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;natural gas;electricity;chp;combustion engine;fuel costs;49.36;€/MWh;;;FraunhoferISI2017;
1251;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;light oil;electricity;generator;gas;fuel costs;85.84;€/MWh;;;FraunhoferISI2017;
1252;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biogas;electricity;generator;combustion engine;fuel costs;86.7;€/MWh;;;Gerbert2018;p. 27, Fig. 4, Reference scenario
1253;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;biomass;electricity;generator;steam;fuel costs;32.5;€/MWh;;;Gerbert2018;p. 27, Fig. 4, Reference scenario)
1254;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;fuel costs;3.22;€/MWh;;;AndreasSchroeder2013;
1255;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;waste;electricity;generator;steam;fuel costs;0;€/MWh;;"{""value"": ""Assumption, no gate fee""}";;
1256;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;waste;electricity;chp;steam;fuel costs;0;€/MWh;;"{""value"": ""Assumption, no gate fee""}";;
1257;1;"[""DE""]";2050;unknown;co2;unknown;unknown;emission limit;0;t;;;SRU2020;nur Energiewirtschaft
1258;1;"[""DE""]";2050;unknown;unknown;unknown;unknown;renewable share;1;;;;BMU2019;share of renewable energies in gross electricity consumption
1259;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;electricity;storage;battery;E2P ratio;3.3;h;;;Figgener2020;
1260;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;electricity;electricity;storage;pumped;E2P ratio;5.8;h;;;Nebel2020;
1261;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;generator;steam;expansion limit;0;MW;;;MaStR2021,  BMU2020;
1262;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;lignite;electricity;chp;steam;expansion limit;0;MW;;;MaStR2021,  BMU2020;
1263;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;chp;steam;expansion limit;0;MW;;;MaStR2021,  BMU2020;
1264;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;hard coal;electricity;generator;steam;expansion limit;0;MW;;;MaStR2021,  BMU2020;
1265;1;"[""BB"",""BE"",""BW"",""BY"",""HB"",""HE"",""HH"",""MV"",""NI"",""NW"",""RP"",""SH"",""SL"",""SN"",""ST"",""TH""]";2050;uranium;electricity;nuclear;unknown;expansion limit;0;MW;;;BMU2020a, ATG2020;
1266;1;"[""BB""]";2050;air;electricity;wind turbine;onshore;expansion limit;22516.79;MW;;;Siala2020;
1267;1;"[""BE""]";2050;air;electricity;wind turbine;onshore;expansion limit;248.1;MW;;;Siala2020;
1268;1;"[""BW""]";2050;air;electricity;wind turbine;onshore;expansion limit;29537.65;MW;;;Siala2020;
1269;1;"[""BY""]";2050;air;electricity;wind turbine;onshore;expansion limit;60736.86;MW;;;Siala2020;
1270;1;"[""HB""]";2050;air;electricity;wind turbine;onshore;expansion limit;171.69;MW;;;Siala2020;
1271;1;"[""HE""]";2050;air;electricity;wind turbine;onshore;expansion limit;19134.69;MW;;;Siala2020;
1272;1;"[""HH""]";2050;air;electricity;wind turbine;onshore;expansion limit;306.37;MW;;;Siala2020;
1273;1;"[""MV""]";2050;air;electricity;wind turbine;onshore;expansion limit;19502.13;MW;;;Siala2020;
